,Date,Open*,High,Low,Close**,Volume,Market Cap
285,"Apr 07, 2018",0.476851,0.495667,0.474575,0.487867,"209,076,000","19,072,926,493"
286,"Apr 06, 2018",0.494781,0.498090,0.465615,0.476431,"218,156,000","18,625,841,555"
287,"Apr 05, 2018",0.501950,0.505882,0.484490,0.495801,"358,755,008","19,383,102,419"
288,"Apr 04, 2018",0.554569,0.563117,0.498487,0.501631,"415,257,984","19,611,023,475"
289,"Apr 03, 2018",0.501533,0.562698,0.499658,0.558044,"578,238,976","21,816,462,667"
290,"Apr 02, 2018",0.486067,0.510446,0.478596,0.500688,"262,342,000","19,574,157,342"
291,"Apr 01, 2018",0.513854,0.515437,0.466223,0.485081,"297,868,992","18,964,009,158"
292,"Mar 31, 2018",0.510617,0.529406,0.505167,0.512353,"293,208,000","20,030,194,925"
293,"Mar 30, 2018",0.513268,0.531276,0.484362,0.509565,"518,219,008","19,921,199,401"
294,"Mar 29, 2018",0.577767,0.578640,0.511511,0.511511,"420,550,016","19,997,127,300"
295,"Mar 28, 2018",0.577511,0.594023,0.572828,0.578002,"258,298,000","22,596,541,567"
296,"Mar 27, 2018",0.599026,0.604332,0.565132,0.577917,"351,380,992","22,593,218,558"
297,"Mar 26, 2018",0.642683,0.644121,0.585922,0.599463,"384,504,992","23,435,542,779"
298,"Mar 25, 2018",0.638632,0.657213,0.631901,0.641875,"229,352,000","25,093,607,148"
299,"Mar 24, 2018",0.646214,0.679608,0.640516,0.641265,"390,740,000","25,069,759,669"
300,"Mar 23, 2018",0.663111,0.663111,0.625258,0.643174,"387,164,000","25,144,390,549"
301,"Mar 22, 2018",0.693145,0.701351,0.636741,0.662743,"449,041,984","25,909,425,483"
302,"Mar 21, 2018",0.713055,0.720610,0.679162,0.693664,"527,324,000","27,118,166,203"
303,"Mar 20, 2018",0.736759,0.736759,0.673427,0.709808,"814,275,968","27,749,301,270"
304,"Mar 19, 2018",0.672126,0.749080,0.640012,0.749080,"1,096,930,048","29,284,604,563"
305,"Mar 18, 2018",0.634466,0.677591,0.548815,0.658777,"923,606,016","25,752,723,731"
306,"Mar 17, 2018",0.687745,0.689434,0.626709,0.637856,"319,824,000","24,934,885,930"
307,"Mar 16, 2018",0.699063,0.711780,0.674463,0.689260,"502,740,000","26,944,356,526"
308,"Mar 15, 2018",0.702913,0.730673,0.643845,0.697269,"888,345,024","27,257,442,083"
309,"Mar 14, 2018",0.789569,0.799080,0.676010,0.701902,"479,148,992","27,438,554,006"
310,"Mar 13, 2018",0.798451,0.805729,0.778471,0.789711,"279,679,008","30,871,158,542"
311,"Mar 12, 2018",0.832127,0.838328,0.787882,0.801048,"355,031,008","31,314,533,735"
312,"Mar 11, 2018",0.795765,0.840407,0.775737,0.831122,"472,972,000","32,490,185,241"
313,"Mar 10, 2018",0.854872,0.860443,0.793736,0.796627,"402,670,016","31,141,708,195"
314,"Mar 09, 2018",0.826122,0.856182,0.751485,0.849761,"989,203,008","33,218,820,222"
315,"Mar 08, 2018",0.872508,0.888562,0.825387,0.825857,"499,496,000","32,284,366,089"
316,"Mar 07, 2018",0.924378,0.930659,0.824895,0.871210,"809,598,016","34,057,303,602"
317,"Mar 06, 2018",0.954448,0.991306,0.916863,0.922887,"875,180,032","36,077,458,649"
318,"Mar 05, 2018",1.01,1.08,0.956116,0.959368,"1,706,819,968","37,503,572,321"
319,"Mar 04, 2018",0.906008,1.03,0.895618,1.01,"797,225,984","39,308,526,146"
320,"Mar 03, 2018",0.908786,0.926512,0.903604,0.907804,"280,852,992","35,487,834,666"
321,"Mar 02, 2018",0.926638,0.933912,0.902286,0.910144,"271,036,000","35,579,309,844"
322,"Mar 01, 2018",0.904131,0.953796,0.890630,0.928347,"475,256,992","36,293,542,331"
323,"Feb 28, 2018",0.944697,0.955550,0.903787,0.904583,"329,529,984","35,364,493,451"
324,"Feb 27, 2018",0.959302,0.972580,0.944977,0.947305,"312,712,992","37,034,701,591"
325,"Feb 26, 2018",0.943704,0.970906,0.913403,0.956859,"458,612,992","37,408,213,331"
326,"Feb 25, 2018",0.951977,0.967597,0.915279,0.943487,"360,271,008","36,885,437,636"
327,"Feb 24, 2018",0.997659,1.01,0.929456,0.954402,"489,920,000","37,312,157,402"
328,"Feb 23, 2018",0.934176,1.03,0.898286,0.998855,"896,403,968","39,050,038,644"
329,"Feb 22, 2018",1.01,1.05,0.922458,0.941788,"889,707,008","36,738,411,366"
330,"Feb 21, 2018",1.08,1.10,0.998881,1.02,"871,526,016","39,609,567,670"
331,"Feb 20, 2018",1.14,1.17,1.08,1.09,"806,673,024","42,498,980,287"
332,"Feb 19, 2018",1.12,1.17,1.12,1.14,"556,304,000","44,642,926,789"
333,"Feb 18, 2018",1.20,1.21,1.09,1.12,"1,113,650,048","43,708,265,978"
334,"Feb 17, 2018",1.14,1.22,1.13,1.20,"1,186,729,984","47,005,324,901"
335,"Feb 16, 2018",1.14,1.15,1.11,1.14,"568,339,008","44,393,657,900"
336,"Feb 15, 2018",1.14,1.16,1.11,1.15,"1,188,530,048","44,738,109,276"
337,"Feb 14, 2018",1.03,1.17,1.02,1.14,"1,457,600,000","44,533,700,985"
338,"Feb 13, 2018",1.08,1.08,1.01,1.03,"921,100,032","40,078,458,444"
339,"Feb 12, 2018",1.01,1.11,1.01,1.08,"1,756,290,048","42,169,352,413"
340,"Feb 11, 2018",1.07,1.08,0.929767,1.00,"2,555,310,080","39,171,494,176"
341,"Feb 10, 2018",0.947251,1.30,0.947251,1.07,"4,682,010,112","41,768,727,766"
342,"Feb 09, 2018",0.797140,0.954428,0.771540,0.954428,"1,690,339,968","37,231,487,854"
343,"Feb 08, 2018",0.729252,0.806970,0.722611,0.805263,"947,315,008","31,412,678,173"
344,"Feb 07, 2018",0.774576,0.805478,0.706950,0.723895,"1,133,369,984","28,238,576,299"
345,"Feb 06, 2018",0.705121,0.786004,0.588360,0.776393,"2,361,139,968","30,286,482,112"
346,"Feb 05, 2018",0.825943,0.833866,0.675827,0.691799,"1,286,179,968","26,986,536,508"
347,"Feb 04, 2018",0.913418,0.952947,0.796821,0.815703,"1,190,960,000","31,819,934,387"
348,"Feb 03, 2018",0.891992,0.974799,0.761635,0.924043,"1,988,960,000","36,046,192,831"
349,"Feb 02, 2018",0.960642,0.960642,0.635185,0.884784,"3,529,760,000","34,514,730,026"
350,"Feb 01, 2018",1.16,1.16,0.930378,0.962530,"1,410,419,968","37,547,540,521"
351,"Jan 31, 2018",1.13,1.19,1.04,1.16,"1,264,029,952","45,029,992,212"
352,"Jan 30, 2018",1.33,1.33,1.13,1.14,"1,134,640,000","44,106,838,439"
353,"Jan 29, 2018",1.40,1.41,1.30,1.32,"1,073,680,000","51,289,462,908"
354,"Jan 28, 2018",1.22,1.44,1.22,1.40,"1,327,360,000","54,219,304,278"
355,"Jan 27, 2018",1.22,1.24,1.19,1.22,"689,100,992","47,227,276,392"
356,"Jan 26, 2018",1.31,1.33,1.13,1.22,"2,037,570,048","47,155,996,370"
357,"Jan 25, 2018",1.36,1.38,1.29,1.31,"986,067,968","50,834,665,371"
358,"Jan 24, 2018",1.35,1.42,1.31,1.36,"1,853,440,000","52,574,827,666"
359,"Jan 23, 2018",1.35,1.43,1.20,1.34,"2,977,080,064","51,796,945,678"
360,"Jan 22, 2018",1.39,1.43,1.16,1.36,"2,642,510,080","52,582,575,495"
361,"Jan 21, 2018",1.58,1.58,1.34,1.38,"2,840,750,080","53,461,566,645"
362,"Jan 20, 2018",1.56,1.63,1.50,1.58,"2,346,449,920","61,154,385,624"
363,"Jan 19, 2018",1.58,1.70,1.50,1.55,"3,697,430,016","60,125,086,600"
364,"Jan 18, 2018",1.31,1.73,1.26,1.60,"9,110,439,936","61,850,140,629"
365,"Jan 17, 2018",1.18,1.38,0.897797,1.31,"7,251,210,240","50,606,491,820"
366,"Jan 16, 2018",1.68,1.70,0.909313,1.18,"5,687,960,064","45,682,746,768"
367,"Jan 15, 2018",1.86,1.90,1.67,1.68,"1,838,460,032","64,955,082,926"
368,"Jan 14, 2018",2.02,2.02,1.81,1.86,"1,978,200,064","72,100,905,208"
369,"Jan 13, 2018",2.05,2.12,1.98,2.02,"2,130,169,984","78,305,366,321"
370,"Jan 12, 2018",1.94,2.16,1.87,2.04,"3,330,810,112","79,152,978,766"
371,"Jan 11, 2018",1.98,2.25,1.62,1.95,"6,296,119,808","75,572,319,796"
372,"Jan 10, 2018",2.13,2.16,1.70,1.97,"4,833,639,936","76,506,707,920"
373,"Jan 09, 2018",2.44,2.53,1.98,2.10,"3,694,700,032","81,421,159,857"
374,"Jan 08, 2018",3.36,3.36,2.07,2.46,"3,315,259,904","95,151,474,965"
375,"Jan 07, 2018",3.09,3.49,3.08,3.38,"2,395,150,080","130,853,470,856"
376,"Jan 06, 2018",3.02,3.24,2.99,3.09,"2,777,560,064","119,857,751,982"
377,"Jan 05, 2018",3.30,3.56,2.83,3.05,"6,288,500,224","118,104,418,286"
378,"Jan 04, 2018",3.12,3.84,3.12,3.20,"8,103,660,032","123,834,712,592"
379,"Jan 03, 2018",2.46,3.28,2.44,3.11,"6,635,879,936","120,299,378,234"
380,"Jan 02, 2018",2.37,2.49,2.25,2.48,"3,171,010,048","96,107,944,451"
381,"Jan 01, 2018",2.30,2.39,2.15,2.39,"1,894,230,016","92,626,457,504"
382,"Dec 31, 2017",2.10,2.39,1.87,2.30,"4,642,079,744","89,122,114,461"
383,"Dec 30, 2017",2.20,2.85,2.04,2.16,"8,108,389,888","83,638,588,508"
384,"Dec 29, 2017",1.44,2.27,1.44,2.21,"7,545,739,776","85,791,710,178"
385,"Dec 28, 2017",1.39,1.50,1.26,1.43,"2,843,300,096","55,431,067,579"
386,"Dec 27, 2017",1.18,1.47,1.18,1.40,"2,854,259,968","54,220,856,694"
387,"Dec 26, 2017",1.12,1.19,1.09,1.19,"938,846,976","46,079,825,404"
388,"Dec 25, 2017",1.05,1.13,1.00,1.12,"686,014,016","43,477,717,045"
389,"Dec 24, 2017",1.18,1.18,0.911226,1.04,"754,958,976","40,441,730,263"
390,"Dec 23, 2017",1.17,1.21,1.08,1.17,"1,497,590,016","45,492,927,360"
391,"Dec 22, 2017",1.17,1.38,0.741013,1.14,"4,644,700,160","44,095,993,796"
392,"Dec 21, 2017",0.782515,1.24,0.782515,1.19,"3,626,109,952","46,218,124,151"
393,"Dec 20, 2017",0.787171,0.789044,0.730953,0.775964,"1,007,420,032","30,060,181,792"
394,"Dec 19, 2017",0.777447,0.863536,0.756724,0.791257,"1,449,670,016","30,652,619,534"
395,"Dec 18, 2017",0.728036,0.792014,0.689323,0.778407,"1,342,720,000","30,154,821,523"
396,"Dec 17, 2017",0.754125,0.765981,0.719929,0.728366,"805,200,000","28,216,275,976"
397,"Dec 16, 2017",0.755493,0.815923,0.741667,0.758642,"1,334,770,048","29,389,142,325"
398,"Dec 15, 2017",0.861760,0.861760,0.666114,0.756181,"3,194,210,048","29,293,805,290"
399,"Dec 14, 2017",0.470648,0.892267,0.466401,0.864263,"6,358,700,032","33,480,809,543"
400,"Dec 13, 2017",0.372689,0.513768,0.342964,0.471063,"2,738,759,936","18,248,577,789"
401,"Dec 12, 2017",0.252258,0.434102,0.250961,0.373541,"1,555,040,000","14,470,658,905"
402,"Dec 11, 2017",0.236574,0.252777,0.235804,0.251691,"176,100,992","9,750,294,106"
403,"Dec 10, 2017",0.245548,0.245548,0.229304,0.237333,"198,174,000","9,194,077,464"
404,"Dec 09, 2017",0.252162,0.255684,0.240073,0.244708,"205,288,992","9,479,778,657"
405,"Dec 08, 2017",0.223636,0.278673,0.222168,0.252125,"660,172,032","9,767,106,895"
406,"Dec 07, 2017",0.232623,0.233760,0.221340,0.222823,"275,204,992","8,631,972,508"
407,"Dec 06, 2017",0.245416,0.245705,0.227742,0.232544,"274,526,016","9,008,555,737"
408,"Dec 05, 2017",0.253598,0.253988,0.245234,0.246101,"174,591,008","9,533,742,326"
409,"Dec 04, 2017",0.252919,0.255362,0.247160,0.253571,"104,650,000","9,814,930,420"
410,"Dec 03, 2017",0.255530,0.263072,0.247391,0.252558,"134,710,000","9,754,514,905"
411,"Dec 02, 2017",0.255656,0.259218,0.250756,0.255492,"118,250,000","9,867,834,407"
412,"Dec 01, 2017",0.250352,0.258828,0.239438,0.255699,"182,992,000","9,875,829,341"
413,"Nov 30, 2017",0.246433,0.261524,0.229586,0.250878,"270,907,008","9,689,628,483"
414,"Nov 29, 2017",0.297867,0.297867,0.239409,0.243064,"541,177,984","9,387,829,374"
415,"Nov 28, 2017",0.254037,0.301084,0.253415,0.299152,"720,742,976","11,554,108,929"
416,"Nov 27, 2017",0.248305,0.254733,0.247861,0.253927,"196,735,008","9,807,389,615"
417,"Nov 26, 2017",0.252914,0.252914,0.248589,0.248818,"133,297,000","9,610,065,370"
418,"Nov 25, 2017",0.244178,0.255700,0.243584,0.252393,"212,592,992","9,748,142,132"
419,"Nov 24, 2017",0.242851,0.245388,0.238421,0.244642,"211,486,000","9,448,776,263"
420,"Nov 23, 2017",0.238991,0.250096,0.237304,0.242402,"240,684,992","9,362,261,033"
421,"Nov 22, 2017",0.232642,0.240848,0.232317,0.238859,"167,078,000","9,225,420,204"
422,"Nov 21, 2017",0.237978,0.240974,0.227200,0.233271,"217,851,008","9,009,595,604"
423,"Nov 20, 2017",0.231336,0.243430,0.230917,0.238759,"214,663,008","9,221,563,181"
424,"Nov 19, 2017",0.228140,0.236231,0.226037,0.231016,"193,808,000","8,922,506,124"
425,"Nov 18, 2017",0.226547,0.230399,0.222399,0.228627,"144,298,000","8,830,236,034"
426,"Nov 17, 2017",0.224768,0.239409,0.220273,0.226581,"397,071,008","8,751,213,596"
427,"Nov 16, 2017",0.212655,0.271790,0.209287,0.227107,"1,022,579,968","8,771,529,238"
428,"Nov 15, 2017",0.208937,0.213105,0.208058,0.212956,"100,294,000","8,224,976,687"
429,"Nov 14, 2017",0.203679,0.213693,0.203679,0.209825,"127,361,000","8,104,043,784"
430,"Nov 13, 2017",0.197472,0.204081,0.197456,0.203442,"132,567,000","7,857,514,002"
431,"Nov 12, 2017",0.210214,0.210214,0.195389,0.197339,"251,175,008","7,603,775,359"
432,"Nov 11, 2017",0.205948,0.214456,0.205459,0.210430,"134,503,008","8,108,191,735"
433,"Nov 10, 2017",0.218256,0.219068,0.205260,0.206483,"141,032,992","7,956,107,751"
434,"Nov 09, 2017",0.217911,0.221791,0.214866,0.217488,"147,916,992","8,380,147,337"
435,"Nov 08, 2017",0.210675,0.221458,0.208060,0.217437,"156,959,008","8,378,182,229"
436,"Nov 07, 2017",0.205103,0.211375,0.203978,0.210354,"114,073,000","8,105,263,338"
437,"Nov 06, 2017",0.201967,0.208662,0.201410,0.205990,"102,233,000","7,937,111,703"
438,"Nov 05, 2017",0.203274,0.205124,0.201117,0.202055,"46,959,000","7,785,490,097"
439,"Nov 04, 2017",0.208083,0.208479,0.202133,0.203750,"74,013,200","7,850,801,055"
440,"Nov 03, 2017",0.206205,0.228026,0.201728,0.208133,"373,401,984","8,019,684,790"
441,"Nov 02, 2017",0.194596,0.211848,0.183815,0.205861,"197,770,000","7,932,141,134"
442,"Nov 01, 2017",0.200247,0.201501,0.193613,0.194124,"67,921,000","7,479,896,462"
443,"Oct 31, 2017",0.202405,0.203778,0.200461,0.200558,"43,875,700","7,727,808,383"
444,"Oct 30, 2017",0.203076,0.204135,0.201946,0.202711,"34,835,100","7,810,766,786"
445,"Oct 29, 2017",0.201358,0.205209,0.200075,0.202785,"62,511,100","7,813,618,120"
446,"Oct 28, 2017",0.202592,0.203476,0.201401,0.201835,"26,864,900","7,777,013,158"
447,"Oct 27, 2017",0.203668,0.204492,0.201771,0.202785,"29,623,000","7,813,618,120"
448,"Oct 26, 2017",0.204444,0.206289,0.202660,0.203628,"38,193,100","7,846,100,208"
449,"Oct 25, 2017",0.207113,0.208237,0.201803,0.204604,"75,017,504","7,883,706,990"
450,"Oct 24, 2017",0.195567,0.217508,0.190455,0.206644,"220,080,992","7,962,311,329"
451,"Oct 23, 2017",0.203504,0.203919,0.190729,0.196928,"99,914,800","7,587,938,897"
452,"Oct 22, 2017",0.210958,0.211901,0.200722,0.204177,"75,849,504","7,867,254,022"
453,"Oct 21, 2017",0.210189,0.212381,0.200774,0.211016,"116,807,000","8,130,771,217"
454,"Oct 20, 2017",0.215086,0.223822,0.208754,0.210549,"182,704,000","8,112,776,988"
455,"Oct 19, 2017",0.218229,0.231790,0.208317,0.215150,"304,542,016","8,290,060,599"
456,"Oct 18, 2017",0.231216,0.238150,0.207265,0.218520,"354,224,992","8,419,911,885"
457,"Oct 17, 2017",0.256098,0.263147,0.222939,0.232064,"411,264,992","8,941,783,048"
458,"Oct 16, 2017",0.263386,0.291359,0.249010,0.256232,"963,158,016","9,873,013,281"
459,"Oct 15, 2017",0.257537,0.268419,0.249048,0.263983,"280,211,008","10,171,671,239"
460,"Oct 14, 2017",0.261150,0.267721,0.257320,0.257320,"211,160,000","9,914,935,595"
461,"Oct 13, 2017",0.248285,0.264250,0.238867,0.260489,"398,688,992","10,037,042,042"
462,"Oct 12, 2017",0.265046,0.267468,0.248414,0.248414,"245,004,000","9,588,892,546"
463,"Oct 11, 2017",0.260658,0.267843,0.259080,0.264439,"161,206,000","10,207,464,780"
464,"Oct 10, 2017",0.252825,0.266560,0.241193,0.260733,"384,048,992","10,064,411,507"
465,"Oct 09, 2017",0.278758,0.278758,0.240430,0.251825,"610,110,016","9,719,725,410"
466,"Oct 08, 2017",0.238312,0.279944,0.237532,0.279944,"529,838,016","10,805,038,460"
467,"Oct 07, 2017",0.233963,0.239336,0.233478,0.238610,"77,950,200","9,209,664,172"
468,"Oct 06, 2017",0.237726,0.242424,0.233533,0.234039,"167,492,000","9,033,236,633"
469,"Oct 05, 2017",0.215583,0.241023,0.215583,0.237016,"404,299,008","9,088,104,028"
470,"Oct 04, 2017",0.203218,0.217024,0.202647,0.214774,"123,573,000","8,235,260,297"
471,"Oct 03, 2017",0.203209,0.204808,0.198730,0.203318,"48,703,100","7,795,993,244"
472,"Oct 02, 2017",0.206077,0.206556,0.199444,0.202676,"77,412,304","7,771,376,497"
473,"Oct 01, 2017",0.197622,0.207185,0.196170,0.206532,"51,345,500","7,919,230,352"
474,"Sep 30, 2017",0.193824,0.199826,0.193497,0.197529,"54,729,300","7,574,020,743"
475,"Sep 29, 2017",0.196105,0.196203,0.187172,0.193606,"72,291,200","7,423,597,852"
476,"Sep 28, 2017",0.202532,0.203271,0.191344,0.196131,"117,962,000","7,520,416,052"
477,"Sep 27, 2017",0.185297,0.207687,0.185098,0.203299,"249,934,000","7,795,264,711"
478,"Sep 26, 2017",0.181968,0.191247,0.180085,0.186119,"70,000,704","7,136,517,507"
479,"Sep 25, 2017",0.175519,0.183665,0.174939,0.181487,"35,622,600","6,958,908,832"
480,"Sep 24, 2017",0.178175,0.178939,0.174165,0.175787,"20,566,500","6,740,348,933"
481,"Sep 23, 2017",0.173371,0.178672,0.171527,0.177882,"32,476,700","6,820,679,282"
482,"Sep 22, 2017",0.171567,0.175870,0.169291,0.173510,"37,244,700","6,653,040,005"
483,"Sep 21, 2017",0.180981,0.182109,0.171148,0.171754,"43,583,200","6,585,708,219"
484,"Sep 20, 2017",0.183710,0.186229,0.180333,0.182078,"34,521,600","6,981,570,042"
485,"Sep 19, 2017",0.189819,0.190680,0.181334,0.184041,"54,046,100","7,056,839,004"
486,"Sep 18, 2017",0.178309,0.190019,0.178309,0.189768,"88,397,904","7,276,434,186"
487,"Sep 17, 2017",0.178377,0.181121,0.171017,0.178393,"49,161,100","6,840,272,985"
488,"Sep 16, 2017",0.181925,0.187417,0.172279,0.179082,"84,495,200","6,866,691,892"
489,"Sep 15, 2017",0.165035,0.189184,0.150973,0.181358,"289,414,016","6,953,962,476"
490,"Sep 14, 2017",0.200427,0.202010,0.164167,0.164167,"152,532,992","6,294,793,490"
491,"Sep 13, 2017",0.209630,0.209674,0.196179,0.200778,"105,471,000","7,698,599,886"
492,"Sep 12, 2017",0.214860,0.220623,0.207608,0.209303,"94,519,504","8,025,481,138"
493,"Sep 11, 2017",0.212513,0.220057,0.210353,0.214441,"138,339,008","8,222,491,797"
494,"Sep 10, 2017",0.209606,0.216529,0.197605,0.213031,"117,091,000","8,168,426,980"
495,"Sep 09, 2017",0.211293,0.211892,0.206395,0.209995,"51,185,500","8,052,015,076"
496,"Sep 08, 2017",0.223615,0.224308,0.206103,0.211518,"151,328,992","8,110,412,747"
497,"Sep 07, 2017",0.226382,0.227210,0.219618,0.223640,"103,080,000","8,575,216,799"
498,"Sep 06, 2017",0.214951,0.226860,0.214805,0.226186,"163,296,992","8,672,840,220"
499,"Sep 05, 2017",0.205110,0.218674,0.190232,0.215189,"242,636,000","8,251,172,991"
500,"Sep 04, 2017",0.228781,0.228781,0.195960,0.204968,"239,612,992","7,859,260,583"
501,"Sep 03, 2017",0.227229,0.236443,0.218662,0.228811,"186,526,000","8,773,492,805"
502,"Sep 02, 2017",0.249348,0.249680,0.217774,0.226669,"329,928,000","8,691,360,296"
503,"Sep 01, 2017",0.255803,0.256162,0.243833,0.248479,"283,576,000","9,527,639,487"
504,"Aug 31, 2017",0.227558,0.261038,0.225907,0.255630,"432,574,016","9,801,836,301"
505,"Aug 30, 2017",0.218871,0.229805,0.217476,0.228006,"181,186,000","8,742,626,012"
506,"Aug 29, 2017",0.224026,0.225926,0.214867,0.218564,"269,769,984","8,380,583,457"
507,"Aug 28, 2017",0.203425,0.236260,0.196610,0.224508,"542,467,968","8,608,499,253"
508,"Aug 27, 2017",0.212617,0.212617,0.197717,0.202995,"193,971,008","7,783,608,183"
509,"Aug 26, 2017",0.218256,0.229086,0.210324,0.212577,"184,120,992","8,151,018,876"
510,"Aug 25, 2017",0.217200,0.232184,0.203022,0.217828,"504,484,000","8,352,362,390"
511,"Aug 24, 2017",0.252371,0.288783,0.212543,0.218958,"1,342,360,064","8,395,690,931"
512,"Aug 23, 2017",0.240987,0.297662,0.219992,0.246827,"1,770,400,000","9,464,295,460"
513,"Aug 22, 2017",0.194971,0.254659,0.171483,0.239286,"1,450,040,064","9,175,144,549"
514,"Aug 21, 2017",0.158410,0.205684,0.154856,0.191918,"447,088,992","7,358,873,447"
515,"Aug 20, 2017",0.154569,0.161205,0.153432,0.158735,"68,542,800","6,086,509,741"
516,"Aug 19, 2017",0.159553,0.162348,0.152305,0.155057,"87,062,096","5,945,481,091"
517,"Aug 18, 2017",0.157117,0.168716,0.154162,0.158883,"146,539,008","6,092,184,630"
518,"Aug 17, 2017",0.160787,0.161001,0.155909,0.157498,"56,084,300","6,039,078,409"
519,"Aug 16, 2017",0.161238,0.161726,0.153087,0.160431,"107,920,000","6,151,540,897"
520,"Aug 15, 2017",0.169790,0.169790,0.158244,0.161221,"100,614,000","6,181,832,532"
521,"Aug 14, 2017",0.168376,0.180054,0.165289,0.169991,"84,388,304","6,518,108,026"
522,"Aug 13, 2017",0.173545,0.174147,0.162625,0.168092,"110,199,000","6,446,772,326"
523,"Aug 12, 2017",0.179221,0.182599,0.173242,0.173853,"65,229,300","6,667,721,897"
524,"Aug 11, 2017",0.180175,0.182631,0.177627,0.179307,"54,059,700","6,876,897,208"
525,"Aug 10, 2017",0.183168,0.183500,0.180013,0.180399,"48,162,800","6,918,778,293"
526,"Aug 09, 2017",0.192527,0.192914,0.180629,0.182947,"97,805,400","7,014,890,841"
527,"Aug 08, 2017",0.179602,0.194391,0.178487,0.192586,"180,028,000","7,384,487,133"
528,"Aug 07, 2017",0.179716,0.181847,0.177605,0.179021,"58,052,100","6,864,352,918"
529,"Aug 06, 2017",0.185398,0.189486,0.180298,0.180444,"74,161,600","6,918,916,205"
530,"Aug 05, 2017",0.173865,0.187844,0.173267,0.184737,"114,270,000","7,083,526,318"
531,"Aug 04, 2017",0.174555,0.176053,0.172224,0.173743,"45,170,000","6,661,974,120"
532,"Aug 03, 2017",0.173218,0.175969,0.171730,0.174612,"31,479,000","6,695,294,919"
533,"Aug 02, 2017",0.177531,0.179655,0.171618,0.173113,"53,441,400","6,635,956,326"
534,"Aug 01, 2017",0.168024,0.178332,0.166124,0.177053,"119,957,000","6,786,988,703"
535,"Jul 31, 2017",0.165050,0.169535,0.162002,0.167386,"57,273,800","6,416,422,716"
536,"Jul 30, 2017",0.169494,0.170411,0.164094,0.165082,"40,621,700","6,328,103,275"
537,"Jul 29, 2017",0.165218,0.171566,0.155475,0.169871,"80,897,000","6,511,680,446"
538,"Jul 28, 2017",0.173211,0.174078,0.162183,0.165937,"74,649,800","6,360,878,067"
539,"Jul 27, 2017",0.175210,0.176602,0.171980,0.173457,"34,575,100","6,649,142,909"
540,"Jul 26, 2017",0.177582,0.180872,0.169060,0.173822,"76,584,600","6,662,995,240"
541,"Jul 25, 2017",0.192280,0.192734,0.169797,0.178104,"166,807,008","6,827,134,104"
542,"Jul 24, 2017",0.194979,0.195279,0.189835,0.192002,"56,632,800","7,359,876,265"
543,"Jul 23, 2017",0.193568,0.204121,0.188722,0.195058,"195,682,000","7,469,041,520"
544,"Jul 22, 2017",0.182168,0.195009,0.181447,0.193320,"83,913,800","7,402,491,088"
545,"Jul 21, 2017",0.189430,0.190708,0.181098,0.182608,"104,722,000","6,992,313,742"
546,"Jul 20, 2017",0.170017,0.192918,0.167718,0.188295,"183,292,000","7,210,076,864"
547,"Jul 19, 2017",0.188498,0.188533,0.158188,0.168388,"147,778,000","6,447,810,207"
548,"Jul 18, 2017",0.179668,0.195807,0.165966,0.188718,"295,840,992","7,226,274,121"
549,"Jul 17, 2017",0.150146,0.179604,0.141425,0.177889,"312,684,992","6,811,616,683"
550,"Jul 16, 2017",0.169480,0.172575,0.119770,0.148056,"257,944,000","5,669,269,711"
551,"Jul 15, 2017",0.190976,0.191167,0.167118,0.170589,"131,779,000","6,532,089,552"
552,"Jul 14, 2017",0.200819,0.201156,0.183369,0.190769,"97,037,600","7,304,809,757"
553,"Jul 13, 2017",0.205873,0.230452,0.193357,0.200809,"216,750,000","7,689,255,291"
554,"Jul 12, 2017",0.184198,0.205898,0.177162,0.205354,"153,023,008","7,863,289,648"
555,"Jul 11, 2017",0.196415,0.203320,0.168265,0.185019,"271,415,008","7,084,634,278"
556,"Jul 10, 2017",0.234067,0.234067,0.185418,0.203165,"119,367,000","7,779,469,800"
557,"Jul 09, 2017",0.236884,0.248501,0.233416,0.233416,"82,755,000","8,937,822,572"
558,"Jul 08, 2017",0.239741,0.239741,0.221769,0.236134,"124,578,000","9,041,898,564"
559,"Jul 07, 2017",0.254858,0.255431,0.238892,0.239480,"88,408,000","9,170,021,548"
560,"Jul 06, 2017",0.256374,0.257148,0.253303,0.254641,"43,845,800","9,750,557,278"
561,"Jul 05, 2017",0.255125,0.261713,0.254275,0.256523,"73,292,096","9,822,621,670"
562,"Jul 04, 2017",0.259841,0.262258,0.254387,0.254709,"56,008,900","9,753,161,093"
563,"Jul 03, 2017",0.258977,0.262354,0.255666,0.259959,"60,367,800","9,954,190,879"
564,"Jul 02, 2017",0.254512,0.259951,0.250944,0.259449,"54,095,000","9,934,662,271"
565,"Jul 01, 2017",0.262855,0.263053,0.252966,0.254744,"53,611,000","9,754,501,291"
566,"Jun 30, 2017",0.266060,0.269160,0.262242,0.262930,"67,764,496","10,067,954,592"
567,"Jun 29, 2017",0.280565,0.280873,0.264175,0.265421,"89,745,296","10,163,338,439"
568,"Jun 28, 2017",0.275391,0.281490,0.267840,0.280455,"126,278,000","10,739,011,163"
569,"Jun 27, 2017",0.277288,0.278810,0.251052,0.276306,"186,951,008","10,580,140,195"
570,"Jun 26, 2017",0.298770,0.301980,0.260819,0.277288,"280,100,000","10,617,742,338"
